ControllerTime,Controller,PlantTime,Plant
2.076056129,9.80969315597244e-12,2.076048888,0.1200009798717452
2.077055073,9.456195201862875e-12,2.07704924,0.1200009798704172
2.078055258,9.112253238147893e-12,2.078048295,0.1200009798691008
2.07905511,8.777624432551735e-12,2.07904911,0.1200009798677957
2.080055573,8.452059429162641e-12,2.080048814,0.1200009798665015
2.081055277,8.135302580943393e-12,2.081049314,0.120000979865218
2.082055351,7.827175433563298e-12,2.082049165,0.1200009798639448
2.083055795,7.527402887026469e-12,2.083051758,0.1200009798626815
2.084055981,7.235829775326064e-12,2.084048962,0.120000979861428
2.085056444,6.952201545791433e-12,2.085049388,0.1200009798601839
2.086056018,6.67629784137198e-12,2.086048499,0.1200009798589489
2.087055629,6.407970718551983e-12,2.08704924,0.1200009798577228
2.088056018,6.146971288981869e-12,2.088048073,0.1200009798565053
2.08905561,5.893125096167636e-12,2.089050517,0.1200009798552961
2.090055703,5.646241824035073e-12,2.090049202,0.1200009798540951
2.091055703,5.406158098722199e-12,2.091048832,0.1200009798529019
2.092055258,5.172693159639361e-12,2.09204924,0.1200009798517163
2.093055925,4.945650186240467e-12,2.093048906,0.120000979850538
2.094055258,4.724900750225385e-12,2.094048906,0.120000979849367
2.095055814,4.510253492769408e-12,2.095048869,0.1200009798482028
2.096054684,4.301542853818516e-12,2.09604898,0.1200009798470455
2.097055925,4.098626491656445e-12,2.097049962,0.1200009798458946
2.098055351,3.901341326871043e-12,2.09804898,0.12000097984475
2.099056481,3.709546832143556e-12,2.099049425,0.1200009798436116
2.100056221,3.52308114625403e-12,2.100049036,0.1200009798424792
2.101055592,3.341804423480536e-12,2.101049091,0.1200009798413524
2.102055666,3.165596629619449e-12,2.102048851,0.1200009798402313
2.103055592,2.994355566281095e-12,2.103049314,0.1200009798391156
2.104055092,2.827911813694073e-12,2.104049258,0.1200009798380051
2.105055795,2.66611789336375e-12,2.105048665,0.1200009798368996
2.10605511,2.508887702220515e-12,2.106049017,0.1200009798357991
2.107054536,2.356107528155843e-12,2.107049777,0.1200009798347033
2.108056018,2.207638392333087e-12,2.108049202,0.1200009798336122
2.109055221,2.063359794680503e-12,2.109048591,0.1200009798325255
2.110055184,1.923167864765377e-12,2.110048851,0.1200009798314431
2.111054703,1.786932065281418e-12,2.111049202,0.120000979830365
2.112054795,1.654580709924474e-12,2.112048721,0.1200009798292908
2.113054499,1.525970595122259e-12,2.113049036,0.1200009798282206
2.114054666,1.40105985065976e-12,2.114049443,0.1200009798271542
2.115055147,1.279690473922672e-12,2.115049962,0.1200009798260914
2.116054795,1.161806858997954e-12,2.116049962,0.1200009798250322
2.117055907,1.047321492241441e-12,2.117048851,0.1200009798239764
2.118055832,9.361177241402226e-13,2.11804911,0.120000979822924
2.119056721,8.280939025349986e-13,2.119048851,0.1200009798218748
2.120055295,7.232035027117723e-13,2.120048758,0.1200009798208286
2.121055907,6.213251343671695e-13,2.121049017,0.1200009798197855
2.122055758,5.223940936072616e-13,2.122048869,0.1200009798187453
2.123055332,4.263554786680832e-13,2.123049054,0.1200009798177079
2.124054907,3.33079941212902e-13,2.124049702,0.1200009798166732
2.125055999,2.425368328368292e-13,2.125049406,0.1200009798156411
2.126055869,1.546186334539414e-13,2.126050239,0.1200009798146116
2.127055369,6.92727085957149e-14,2.127049258,0.1200009798135845
2.128056481,-1.354540043260884e-14,2.128048906,0.1200009798125598
2.129055295,-9.395605780692807e-14,2.129049258,0.1200009798115374
2.130055258,-1.719822424193711e-13,2.130048591,0.1200009798105171
2.131054999,-2.477249880951885e-13,2.131048795,0.120000979809499
2.132055444,-3.212315087155581e-13,2.132048795,0.120000979808483
2.133055851,-3.925417997468812e-13,2.133048832,0.1200009798074689
2.134055407,-4.617309930115792e-13,2.134048702,0.1200009798064568
2.135055721,-5.288646242428746e-13,2.135048758,0.1200009798054465
2.136055425,-5.939995942024881e-13,2.136048943,0.120000979804438
2.137055314,-6.571850304837231e-13,2.137048554,0.1200009798034311
2.138054814,-7.184630676817497e-13,2.138048406,0.120000979802426
2.139054481,-7.779111790298137e-13,2.139048554,0.1200009798014224
2.140055036,-8.355557892559519e-13,2.140049314,0.1200009798004204
2.14105474,-8.914602334488503e-13,2.141049054,0.1200009797994199
2.142055147,-9.456798486415299e-13,2.142048869,0.1200009797984208
2.143055647,-9.982627712928667e-13,2.143048647,0.1200009797974231
2.144055184,-1.049250659859635e-12,2.144049128,0.1200009797964267
2.145054795,-1.098679340076796e-12,2.145048314,0.1200009797954315
2.146055036,-1.146621024203019e-12,2.146049017,0.1200009797944376
2.147055036,-1.193056187917112e-12,2.147048369,0.1200009797934449
2.14805474,-1.238090075221591e-12,2.148048962,0.1200009797924533
2.149055055,-1.281733309497801e-12,2.149048573,0.1200009797914628
2.150054721,-1.324035416603348e-12,2.150050036,0.1200009797904734
2.151054758,-1.364998090127673e-12,2.15105011,0.1200009797894849
2.152055758,-1.404704452749079e-12,2.152049314,0.1200009797884975
2.153056592,-1.443145218074791e-12,2.153048739,0.1200009797875109
2.154055481,-1.480393628143785e-12,2.154048258,0.1200009797865253
2.155055518,-1.516473135286667e-12,2.155048758,0.1200009797855405
2.156055721,-1.551403596179181e-12,2.156048832,0.1200009797845565
2.157055129,-1.585243268582771e-12,2.157048665,0.1200009797835733
2.158055369,-1.61800211545778e-12,2.158048591,0.1200009797825909
2.159055925,-1.649729490661187e-12,2.159048814,0.1200009797816092
2.160055184,-1.680468977690959e-12,2.160048684,0.1200009797806282
2.161054832,-1.710217336434313e-12,2.161048499,0.1200009797796478
2.162055221,-1.7390120344937e-12,2.162049295,0.1200009797786681
2.163055369,-1.766844328636219e-12,2.163048906,0.120000979777689
2.164055851,-1.793788364632061e-12,2.164048258,0.1200009797767105
2.165055425,-1.819868826662437e-12,2.165048258,0.1200009797757325
2.166056314,-1.845107095533e-12,2.166049165,0.1200009797747551
2.167055888,-1.869521582775409e-12,2.167048202,0.1200009797737781
2.168055888,-1.893128025838307e-12,2.168048517,0.1200009797728017
2.169055295,-1.915939753685092e-12,2.169050814,0.1200009797718257
2.170055351,-1.938009566220409e-12,2.170050721,0.1200009797708501
2.171053888,-1.959342932365423e-12,2.171048351,0.1200009797698749
2.172054092,-1.9799439395835e-12,2.172051684,0.1200009797689002
2.173053166,-1.999857070339259e-12,2.173049406,0.1200009797679258
