0.001215482,0.001206148
0.002192408,0.00220087
0.003187371,0.003200981
0.004187389,0.00419987
0.005186278,0.005199203
0.006185797,0.006198648
0.007184556,0.007198296
0.008185,0.008198425000000001
0.009184723000000001,0.009198481
0.010184371,0.010198518
0.0111845,0.011198462
0.012184204,0.012198444
0.013183815,0.013198425
0.014183926,0.014198333
0.015184389,0.015198351
0.016183834,0.016198629
0.017184148,0.017198574
0.018184019,0.018198407
0.019184185,0.019198444
0.020183482,0.020198666
0.021183611,0.021198481
0.022183685,0.022198444
0.023183593,0.023198629
0.02418363,0.024198592
0.025183593,0.025198592
0.0261835,0.026198611
0.027183667,0.027198388
0.028183648,0.028198537
0.029183945,0.029198555
0.030184111,0.03019837
0.031183926,0.031198314
0.032184241,0.032198444
0.033184037,0.033198425
0.034183852,0.034198351
0.035183871,0.035198518
0.036183871,0.036198555
0.037183871,0.037198555
0.038183741,0.038198685
0.039183685,0.039198611
0.040183648,0.040198611
0.041183852,0.041198592
0.042183574,0.042198555
0.043183648,0.043198611
0.044183667,0.044198611
0.045183482,0.045198629
0.046188204,0.046198703
0.047186389,0.047198518
0.048184667,0.048198629
0.049184185,0.049198518
0.050184,0.050198462
0.051183778,0.051198444
0.052183889,0.052198481
0.053184204,0.053198444
0.054184056,0.054198555
0.055184241,0.055198388
0.056184241,0.056198592
0.057184,0.057198462
0.05818426,0.058198499
0.059184019,0.059198833
0.060184056,0.060198648
0.061183685,0.061198555
0.062183797,0.062198685
0.063183778,0.063198666
0.064183926,0.064198592
0.065184167,0.065198481
0.06618375999999999,0.066198518
0.067183648,0.067198574
0.068183722,0.068198444
0.069183815,0.069198518
0.070183889,0.07019848099999999
0.071183648,0.071198499
0.072183556,0.07219840700000001
0.073184315,0.073198296
0.07418403699999999,0.07419833300000001
0.075184056,0.07519846199999999
0.076183871,0.076198555
0.077183852,0.07719851799999999
0.07818407400000001,0.078198277
0.07918444500000001,0.079198518
0.080184093,0.08019849900000001
0.081184204,0.081198574
0.082184704,0.08219855500000001
0.08318424100000001,0.083198666
0.084184167,0.084200333
0.085183815,0.085200259
0.08619151899999999,0.08619948099999999
0.087195908,0.08719935099999999
0.088189871,0.088199074
0.089186741,0.089198851
0.090188834,0.090199111
0.091186408,0.091199277
0.092191574,0.09219907400000001
0.09319329699999999,0.093198814
0.0941925,0.094199518
0.095189759,0.09519925899999999
0.096193426,0.096199481
0.097192315,0.097199092
0.098192722,0.098198888
0.09919,0.09919898100000001
0.100193167,0.100199111
0.101191667,0.101198851
0.102189111,0.10219937
0.103188593,0.103199685
0.104192445,0.104198833
0.105185778,0.105198555
0.106184167,0.106198574
0.107183648,0.107198666
0.108183222,0.108198462
0.109183426,0.109198611
0.110183222,0.110198462
0.111183445,0.111198462
0.11218313,0.112198444
0.113183315,0.113198499
0.114183222,0.114198555
0.115183352,0.115198462
0.116183722,0.116198351
0.117183519,0.117198388
0.1181835,0.118198388
0.119183445,0.119198388
0.120183574,0.120198351
0.121183685,0.121198351
0.122183815,0.122198462
0.123183871,0.123198314
0.124183834,0.124198518
0.125183537,0.125198536
0.126183574,0.126198407
0.127183371,0.127198555
0.128183445,0.128198296
