0.001252,0.001206074,0.001207426,0.001201759
0.002240352,0.002200944,0.002210315,0.002200852
0.003238019,0.003199537,0.003211963,0.00320037
0.004185981,0.004202463,0.004208444,0.004200481
0.005183037,0.005203185,0.005210981,0.005200315
0.006188852,0.006198481,0.006212296,0.006200574
0.007186185,0.007198611,0.007209593,0.007200444
0.008178796,0.008198481000000001,0.008208666999999999,0.008200481000000001
0.009178722,0.009198648,0.009205759000000001,0.00920024
0.010179685,0.01019837,0.010214315,0.010200426
0.011178537,0.011198315,0.011207574,0.011200833
0.012178241,0.012198648,0.01220213,0.012200555
0.01318487,0.013198278,0.013205333,0.013200648
0.014179111,0.014198222,0.01420463,0.01420074
0.015179389,0.015200389,0.015204648,0.015200481
0.016178167,0.016200796,0.016204574,0.016200703
0.017177852,0.01720063,0.017204537,0.017200611
0.018178463,0.018200648,0.018204611,0.018200852
0.019177907,0.019200833,0.019204518,0.019200518
0.020178093,0.020200704,0.020204389,0.020200685
0.021177759,0.021200444,0.021204259,0.021200426
0.022177889,0.022200574,0.022204037,0.022200518
0.023177778,0.023200389,0.023204537,0.023200518
0.024177648,0.024200611,0.024204093,0.0242005
0.025177981,0.0252005,0.02520413,0.025200574
0.026178111,0.026200648,0.026204074,0.026200555
0.027177944,0.027200518,0.027204037,0.027200611
0.028177963,0.028200667,0.028204148,0.028200629
0.029178148,0.029200611,0.029204389,0.029200592
0.030177833,0.030200741,0.030204222,0.030200574
0.031177648,0.031200685,0.031204315,0.031200537
0.03217787,0.032200704,0.032204315,0.032200685
0.033177741,0.033200537,0.033204315,0.033201037
0.034177833,0.034200722,0.034204222,0.034200648
0.03517763,0.035200611,0.035204185,0.035200555
0.036177778,0.036200648,0.036204148,0.036200463
0.037177722,0.037200407,0.03720437,0.037200611
0.038177889,0.038200185,0.038204296,0.038200685
0.039177444,0.039200555,0.039204518,0.039200389
0.040177093,0.040200592,0.040203944,0.040200685
0.041177574,0.041200592,0.041203963,0.041200574
0.042177833,0.042200592,0.042204111,0.042200648
0.043177704,0.043200704,0.043204241,0.043200648
0.044177815,0.044200481,0.04420387,0.04420074
0.045177759,0.045200648,0.045204148,0.045200648
0.046177481,0.046200463,0.046203833,0.046200574
0.047177833,0.0472005,0.047204444,0.047200481
0.048177593,0.048200778,0.048204074,0.048200703
0.049177685,0.049200759,0.049204,0.049200685
0.050177852,0.05020063,0.050204259,0.050200722
0.051177778,0.051200796,0.051205204,0.051200481
0.052178056,0.052200759,0.052204704,0.052200648
0.053177963,0.053200296,0.05320437,0.053200629
0.054177574,0.054200555,0.054204074,0.054200777
0.05517713,0.055200833,0.055204167,0.055200555
0.056177815,0.056200741,0.056203852,0.056200444
0.057178074,0.057200518,0.05720437,0.057200537
0.05817787,0.058200278,0.058204074,0.058200648
0.059177667,0.0592005,0.059204315,0.0592005
0.060177315,0.060200574,0.060204241,0.0602005
0.061177741,0.061200704,0.061204185,0.061200648
0.062177963,0.062200537,0.062204111,0.062200629
0.063177741,0.063200592,0.063204148,0.063200648
0.064177833,0.064200537,0.064204315,0.064200648
0.06517787,0.065200518,0.065204259,0.065200759
0.066177556,0.06620061100000001,0.066204204,0.06620073999999999
0.067177741,0.06720079599999999,0.06720409300000001,0.067200537
0.068177926,0.068200389,0.06820463,0.068200518
0.069178167,0.069200574,0.069204759,0.069200703
0.070177648,0.070200574,0.070204444,0.07020074
0.0711775,0.07120059199999999,0.07120451799999999,0.071200629
0.072178204,0.07220063,0.072204352,0.07220059199999999
0.073178018,0.073200667,0.073204518,0.073200537
0.074178148,0.0742005,0.074204611,0.074200777
0.075178074,0.07520051799999999,0.07520462999999999,0.0752005
0.076178018,0.07620044400000001,0.076204407,0.076200722
0.077177889,0.077200667,0.07720455499999999,0.07720057399999999
0.07817772200000001,0.07820068500000001,0.078204833,0.078200648
0.07917837,0.079200574,0.079204463,0.079200703
0.080177981,0.08020062999999999,0.08020437,0.080200592
0.081178111,0.081200352,0.08120459300000001,0.08120055499999999
0.08217790699999999,0.082200574,0.082204481,0.08220061100000001
0.08317764800000001,0.083200389,0.083204667,0.083201092
0.084177815,0.08420042599999999,0.08420509299999999,0.084200685
0.085177296,0.085200204,0.08520457400000001,0.085200833
0.086177667,0.08620027800000001,0.08620507400000001,0.08620096300000001
0.08717720399999999,0.08720035199999999,0.08720587,0.08720087
0.08817757399999999,0.088200259,0.08820649999999999,0.08820070300000001
0.089177926,0.08920033300000001,0.089205593,0.08920107400000001
0.09017813,0.09020070400000001,0.090206204,0.090201055
0.091183389,0.091200611,0.09120574100000001,0.091200463
0.09218053700000001,0.092200315,0.09220713,0.09220044400000001
0.09318009300000001,0.09320037,0.09321120400000001,0.093200407
0.094178963,0.09420007399999999,0.094213185,0.094200463
0.095178704,0.09519981499999999,0.095214444,0.095200833
0.096181685,0.096198389,0.09621300000000001,0.096200574
0.09717983299999999,0.097198852,0.097212426,0.09720079600000001
0.098179296,0.09819842600000001,0.098205722,0.09820029600000001
0.099178593,0.09919848100000001,0.09921522200000001,0.099200629
0.100178833,0.100198352,0.100213592,0.100200648
0.101179018,0.101200426,0.101209074,0.10120074
0.102184148,0.102198611,0.102204833,0.102200685
0.103179685,0.103200352,0.103203852,0.103200648
0.104178259,0.104200074,0.104204407,0.104200759
0.105178667,0.105200741,0.105204222,0.105200648
0.106177148,0.106200518,0.106204,0.106200666
0.107177907,0.107200741,0.107204018,0.107200426
0.108177389,0.108200592,0.10820387,0.10820087
0.109177574,0.109200648,0.109203907,0.109200555
0.110177389,0.110200611,0.110203963,0.110200648
0.111177463,0.111200592,0.111203907,0.11120074
0.112177148,0.112200574,0.11220387,0.112200722
0.113177537,0.113200592,0.113203722,0.113200685
0.114177518,0.114200352,0.114203833,0.114200629
0.115177222,0.115200537,0.115203926,0.115200889
0.116176833,0.116200407,0.116204222,0.1162005
0.117177204,0.117200648,0.117204074,0.117200629
0.118177111,0.118200463,0.118204092,0.118200759
0.119177704,0.119200611,0.119204185,0.119200777
0.120177241,0.120200444,0.120203963,0.120200722
0.121177574,0.121200537,0.121204315,0.121200481
0.122177815,0.122200352,0.122204148,0.122200481
0.123177741,0.123200352,0.123204111,0.123200666
0.124177389,0.124200296,0.124204204,0.124200574
0.125177111,0.1252005,0.125204055,0.125200685
0.126177018,0.126200537,0.126204074,0.1262005
0.127177481,0.127200278,0.127203833,0.127200777
0.1281775,0.128200463,0.12820413,0.128200574
0.129177111,0.129200481,0.129204426,0.129200703
0.130177555,0.130200407,0.130203963,0.13020074
0.131177315,0.131200315,0.131204148,0.131200537
0.132177555,0.132200611,0.132204204,0.132200592
0.133177185,0.133200537,0.133203889,0.133200444
0.134177537,0.134200426,0.134204241,0.134200481
0.135177426,0.135200537,0.135203926,0.135200926
0.136177259,0.136200426,0.136204167,0.136200574
0.137177759,0.1372005,0.137204259,0.137200518
0.138177463,0.1382005,0.138204185,0.138200537
0.139177741,0.139200648,0.139203815,0.139200889
0.140177481,0.140200463,0.140204352,0.140200814
0.141177481,0.141200592,0.141203889,0.141200889
0.142177426,0.142200574,0.142203963,0.142200537
0.1431775,0.143200333,0.143204018,0.143201018
0.144177444,0.144200259,0.144205278,0.144200426
0.14517737,0.145200407,0.145204685,0.145200889
0.146176852,0.146200592,0.146204222,0.146200777
0.147177481,0.147200222,0.147204222,0.147200648
0.148178907,0.148200648,0.148204092,0.148200703
